,name,device,train_batch_size,predict_batch_size,train_epochs,lr,criterion,optimizer,scheduler,attack,layers,clean,fgsm,pgd,train_loss,epoch0,epoch1,epoch2,epoch3,epoch4,epoch5,epoch6,epoch7,epoch8,epoch9,epoch10,epoch11,epoch12,epoch13,epoch14,epoch15,epoch16,epoch17,epoch18,epoch19,epoch20,epoch21,epoch22,epoch23,epoch24,epoch25,epoch26,epoch27,epoch28,epoch29,use_gpu,if_scheduler
03/14/2023 17:59,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((96, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3)))]",0.9961,0.2405999898910522,0.0351999998092651,"{'epoch0': 0.26519222290068867, 'epoch1': 0.09232343600876629, 'epoch2': 0.07239985111169517, 'epoch3': 0.06385524073056877, 'epoch4': 0.05000079253129661, 'epoch5': 0.04394713206868619, 'epoch6': 0.04295566959865391, 'epoch7': 0.04289406549558043, 'epoch8': 0.03638257408887148, 'epoch9': 0.0333737409026362, 'epoch10': 0.03141488188458606, 'epoch11': 0.031182503047632055, 'epoch12': 0.027318740273825824, 'epoch13': 0.02552385963872075, 'epoch14': 0.0260027203890495, 'epoch15': 0.0251818880320061, 'epoch16': 0.022857900502393023, 'epoch17': 0.022302649802761153, 'epoch18': 0.021372347463387995, 'epoch19': 0.02090567004866898, 'epoch20': 0.021108119944809003, 'epoch21': 0.019337684756843374, 'epoch22': 0.01980266094300896, 'epoch23': 0.019883541219169274, 'epoch24': 0.018601799074560405, 'epoch25': 0.018291870882268996, 'epoch26': 0.018903460605535657, 'epoch27': 0.018042692023329438, 'epoch28': 0.019406878830166535, 'epoch29': 0.018425265597878025}",0.9401,0.989,0.9912,0.9877,0.9929,0.9916,0.9939,0.9931,0.9952,0.9951,0.9942,0.9954,0.9959,0.9949,0.9953,0.9956,0.9962,0.9968,0.9962,0.9962,0.9965,0.9963,0.9964,0.9959,0.9962,0.996,0.9961,0.9962,0.9966,0.9961,,
03/14/2023 20:55,mnist,['cuda:0'],120,120,30,0.001,CE,Adam,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((30, 60, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atrc2d', ((60, 120, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((120, 240, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 30), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 30), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9968,0.1416000127792358,0.0738000273704528,"{'epoch0': 0.25191806876659395, 'epoch1': 0.08753155485540628, 'epoch2': 0.0721095528062433, 'epoch3': 0.06262797115556895, 'epoch4': 0.045367074348963796, 'epoch5': 0.044376099608372896, 'epoch6': 0.04326574929337949, 'epoch7': 0.04321601637918502, 'epoch8': 0.03361768273706548, 'epoch9': 0.031695189635735005, 'epoch10': 0.030082843896001576, 'epoch11': 0.031139191296417266, 'epoch12': 0.024653495489619672, 'epoch13': 0.024759518136503175, 'epoch14': 0.023790769916959106, 'epoch15': 0.023869023375213145, 'epoch16': 0.022054734168574213, 'epoch17': 0.019952220251550898, 'epoch18': 0.02073330260347575, 'epoch19': 0.018877340882550924, 'epoch20': 0.019507008427521212, 'epoch21': 0.018779320786241442, 'epoch22': 0.01850389094860293, 'epoch23': 0.018216044699307533, 'epoch24': 0.01809323666873388, 'epoch25': 0.0176660874648951, 'epoch26': 0.017146055802935736, 'epoch27': 0.017551713097840548, 'epoch28': 0.01686410179291852, 'epoch29': 0.016872090288205074}",0.9792,0.9905,0.9905,0.9932,0.9943,0.9945,0.9942,0.9927,0.9952,0.9948,0.9956,0.995,0.9958,0.9957,0.9961,0.9963,0.9966,0.9963,0.9965,0.9965,0.9969,0.9971,0.9966,0.9966,0.997,0.9972,0.997,0.9966,0.9967,0.9968,,
03/15/2023 08:36,mnist,['cuda:0'],120,120,25,0.02,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((30, 60, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', True)), ('atrc2d', ((60, 120, (3, 3), 1, 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((120, 240, (3, 3), 1, 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9967,0.6388000249862671,0.2648000121116638,"{'epoch0': 0.30906390625983476, 'epoch1': 0.10000183786451816, 'epoch2': 0.08023183557577432, 'epoch3': 0.07069882692862302, 'epoch4': 0.052313775789458304, 'epoch5': 0.04431794664263725, 'epoch6': 0.043968022594694046, 'epoch7': 0.040617975951638075, 'epoch8': 0.03479900672542863, 'epoch9': 0.034173857752699405, 'epoch10': 0.03102039213338867, 'epoch11': 0.03213967221742496, 'epoch12': 0.03062508249701932, 'epoch13': 0.028817180275917054, 'epoch14': 0.0280306668211706, 'epoch15': 0.02787724757217802, 'epoch16': 0.026647635974455623, 'epoch17': 0.026104778649983926, 'epoch18': 0.027020665219053625, 'epoch19': 0.024835989775368945, 'epoch20': 0.025405583233572542, 'epoch21': 0.025169413328403608, 'epoch22': 0.02567283041216433, 'epoch23': 0.025762929600430653, 'epoch24': 0.025769366096006708}",0.9526,0.9861,0.9862,0.9904,0.9932,0.9947,0.9938,0.994,0.9965,0.9957,0.9955,0.9956,0.9957,0.996,0.9962,0.996,0.9965,0.996,0.9966,0.9965,0.9965,0.9961,0.9964,0.9964,0.9967,,,,,,,
03/17/2023 00:33,mnist,['cuda:2'],120,120,25,0.02,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((30, 60, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', True)), ('atrc2d', ((60, 120, (3, 3), 1, 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((120, 240, (3, 3), 1, 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",,,,"{'epoch0': 1.8825124406814575, 'epoch1': 1.8317173311710357, 'epoch2': 1.8283130874633788, 'epoch3': 1.8241944432258606, 'epoch4': 1.778651294708252, 'epoch5': 1.7760088634490967, 'epoch6': 1.769761920928955, 'epoch7': 1.7692697246074676}",0.4284,0.4965,0.4637,0.4213,0.4964,0.5028,0.4956,0.4723,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2023 22:37,mnist,['cuda:5'],120,120,25,0.02,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('datrc2d', ((30, 60, (3, 3), 1, 1, 1), 1, None, None, 'relu', True)), ('datrc2d', ((60, 120, (3, 3), 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('datrc2d', ((120, 240, (3, 3), 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9949,0.1931000351905822,0.0740000009536743,"{'epoch0': 0.3073688703253865, 'epoch1': 0.10707325472682715, 'epoch2': 0.08429376663081348, 'epoch3': 0.07126179336570203, 'epoch4': 0.049389383126050235, 'epoch5': 0.04651200509350747, 'epoch6': 0.04434122375585139, 'epoch7': 0.04406562098301947, 'epoch8': 0.03624879936967045, 'epoch9': 0.032209319022484126, 'epoch10': 0.03324586377548985, 'epoch11': 0.031920667466241864, 'epoch12': 0.029940543035045265, 'epoch13': 0.029130329987965525, 'epoch14': 0.027378357471432538, 'epoch15': 0.027924831074429675, 'epoch16': 0.026049340941011905, 'epoch17': 0.025664215404773132, 'epoch18': 0.026300772900693117, 'epoch19': 0.026141865770798176, 'epoch20': 0.025602558663347735, 'epoch21': 0.02511099922703579, 'epoch22': 0.0246372211498674, 'epoch23': 0.024679834014037623, 'epoch24': 0.02468899688962847}",0.984,0.9851,0.9854,0.9906,0.9923,0.9938,0.9926,0.9928,0.9939,0.9942,0.9949,0.994,0.9946,0.9952,0.9947,0.9944,0.9942,0.9949,0.9953,0.9947,0.9951,0.995,0.9949,0.9951,0.9949,,,,,,,
03/18/2023 00:57,mnist,['cuda:5'],120,120,25,0.02,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('datrc2d', ((30, 60, (3, 3), 1, 1, 1), 1, None, None, 'relu', True)), ('datrc2d', ((60, 120, (3, 3), 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('datrc2d', ((120, 240, (3, 3), 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9957,0.2998999953269958,0.053600013256073,"{'epoch0': 0.2916122462004423, 'epoch1': 0.09844509037211538, 'epoch2': 0.07740629710629582, 'epoch3': 0.062431287541985514, 'epoch4': 0.0446599283721298, 'epoch5': 0.03996348609635606, 'epoch6': 0.040127253155689685, 'epoch7': 0.03662590248067863, 'epoch8': 0.03201418474316597, 'epoch9': 0.030602487080032006, 'epoch10': 0.02872809459641576, 'epoch11': 0.029006474192021413, 'epoch12': 0.026490205232053997, 'epoch13': 0.02552543121413328, 'epoch14': 0.024926593497162686, 'epoch15': 0.025361832664813847, 'epoch16': 0.02388212419906631, 'epoch17': 0.022508097392041237, 'epoch18': 0.022660478966776282, 'epoch19': 0.02224736797180958, 'epoch20': 0.0219853185871616, 'epoch21': 0.022548797036986798, 'epoch22': 0.023250403239624576, 'epoch23': 0.02094455706840381, 'epoch24': 0.022079477678053083}",0.979,0.9809,0.989,0.9929,0.9932,0.9943,0.9945,0.9939,0.9953,0.9949,0.9951,0.9953,0.9954,0.9952,0.9957,0.9957,0.996,0.9956,0.9956,0.9955,0.9955,0.9955,0.9956,0.9953,0.9957,,,,,,,
03/18/2023 16:34,mnist,['cuda:5'],120,120,25,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('datrc2d', ((30, 60, (3, 3), 1, 1, 1), 1, None, None, 'relu', True)), ('datrc2d', ((60, 120, (3, 3), 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('datrc2d', ((120, 240, (3, 3), 1, 1, 1), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9973,0.4842000007629394,0.0446000099182128,"{'epoch0': 0.2544253729432821, 'epoch1': 0.09264624033123255, 'epoch2': 0.06746488286368549, 'epoch3': 0.06064254270354286, 'epoch4': 0.04127424004022032, 'epoch5': 0.03595265547465533, 'epoch6': 0.03744887736579403, 'epoch7': 0.035078179835807535, 'epoch8': 0.026807754314970227, 'epoch9': 0.022358345887623726, 'epoch10': 0.024051175210392104, 'epoch11': 0.025531664588255808, 'epoch12': 0.01912522321357392, 'epoch13': 0.018888375372975132, 'epoch14': 0.017505990665289572, 'epoch15': 0.017182215356267988, 'epoch16': 0.015225266887806356, 'epoch17': 0.015466745774494485, 'epoch18': 0.013965623962460086, 'epoch19': 0.013927974787307904, 'epoch20': 0.014244068294530735, 'epoch21': 0.013742168155498802, 'epoch22': 0.01356993153411895, 'epoch23': 0.011875231220386922, 'epoch24': 0.012644768170197494}",0.9809,0.9774,0.9867,0.9902,0.9942,0.9935,0.9948,0.9936,0.9959,0.9965,0.9958,0.9962,0.9968,0.9964,0.996,0.996,0.9964,0.997,0.997,0.9975,0.9968,0.9969,0.9974,0.9968,0.9973,,,,,,,
03/18/2023 21:15,mnist,['cuda:5'],120,120,25,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 30, (3, 3), 1, 1, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((30, 60, (3, 3), 1, 1, 1, 30), 1, None, None, 'relu', True)), ('atrc2d', ((60, 120, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((120, 240, (3, 3), 1, 1, 1, 30), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 1), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9971,0.3077000379562378,0.0538000464439392,"{'epoch0': 0.26538640739768743, 'epoch1': 0.09263652754761278, 'epoch2': 0.07704858525190503, 'epoch3': 0.06304154516290873, 'epoch4': 0.043090921440161765, 'epoch5': 0.03772193392366171, 'epoch6': 0.03711136604472995, 'epoch7': 0.03461434084828943, 'epoch8': 0.026897438136395068, 'epoch9': 0.02548071954678744, 'epoch10': 0.0247679370327387, 'epoch11': 0.025100056445226074, 'epoch12': 0.021130150207784026, 'epoch13': 0.02064554701151792, 'epoch14': 0.01864952115819324, 'epoch15': 0.0182823696853593, 'epoch16': 0.01626267787744291, 'epoch17': 0.016131117080105468, 'epoch18': 0.015515262730652466, 'epoch19': 0.015213654428371227, 'epoch20': 0.014806835637544282, 'epoch21': 0.014199675341020339, 'epoch22': 0.013245364034315572, 'epoch23': 0.012850035401526839, 'epoch24': 0.01389064671820961}",0.9802,0.9887,0.9875,0.9898,0.9925,0.9935,0.9949,0.9949,0.9947,0.9957,0.9957,0.9956,0.9964,0.9959,0.997,0.9966,0.9966,0.9965,0.9965,0.9968,0.9968,0.9971,0.9969,0.9968,0.9971,,,,,,,
03/19/2023 10:50,mnist,['cuda:5'],120,120,25,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 240, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((240, 240, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (240, 10, (1, 2, 3)))]",0.9965,0.421999990940094,0.0613000392913818,"{'epoch0': 0.2099894357994199, 'epoch1': 0.08059463542420417, 'epoch2': 0.06391365789808333, 'epoch3': 0.05521169423032552, 'epoch4': 0.03892274918686599, 'epoch5': 0.034132549287518486, 'epoch6': 0.03324354730686173, 'epoch7': 0.0343520674277097, 'epoch8': 0.02592115986533463, 'epoch9': 0.024265643825987355, 'epoch10': 0.023568097471725197, 'epoch11': 0.02326251180958934, 'epoch12': 0.019278242006432265, 'epoch13': 0.01873661482229363, 'epoch14': 0.018593070194707254, 'epoch15': 0.017494523714412936, 'epoch16': 0.01642709266813472, 'epoch17': 0.014386048257234507, 'epoch18': 0.015116843208437786, 'epoch19': 0.014967987779062242, 'epoch20': 0.014256226675468497, 'epoch21': 0.013669417621800677, 'epoch22': 0.013378852079156785, 'epoch23': 0.013092976490501314, 'epoch24': 0.012836738627753221}",0.9757,0.9831,0.9905,0.991,0.9917,0.9936,0.9935,0.9925,0.995,0.9951,0.9949,0.9952,0.996,0.9962,0.9956,0.996,0.9966,0.9966,0.9958,0.9964,0.9964,0.9962,0.9967,0.9962,0.9965,,,,,,,
03/19/2023 16:33,mnist,['cuda:5'],120,120,25,0.2,CE,SGD,multistep3,"{'fgsm': (0.1,), 'pgd': (0.1, 0.1, 20)}","[('cnn2d', ((1, 24, (7, 7), 1, 3, 1, 1), 1, None, None, 'relu', False)), ('atrc2d', ((24, 48, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((48, 96, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('atrc2d', ((96, 144, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', True)), ('atrc2d', ((144, 192, (3, 3), 1, 1, 1, 24), 1, 'first', (2, 2), 'relu', True)), ('cnn2d', ((192, 192, (3, 3), 1, 1, 1, 24), 1, None, None, 'relu', False)), ('cnn2d', ((192, 192, (3, 3), 1, 0, 1, 24), 1, None, None, False, False)), ('adptavgpool', (1, 1)), ('linear', (192, 10, (1, 2, 3)))]",0.9965,0.5286999940872192,0.07090002298355103,"{'epoch0': 0.2039716871213168, 'epoch1': 0.07551802997104824, 'epoch2': 0.06082764265825972, 'epoch3': 0.05393109047226608, 'epoch4': 0.037736354428576306, 'epoch5': 0.03411739556817338, 'epoch6': 0.032757760903332385, 'epoch7': 0.03113425712357275, 'epoch8': 0.024510205026483163, 'epoch9': 0.02338356598606333, 'epoch10': 0.02274347288440913, 'epoch11': 0.02272956433647778, 'epoch12': 0.019774660259019583, 'epoch13': 0.01877595615084283, 'epoch14': 0.01803204431058839, 'epoch15': 0.017679169396229554, 'epoch16': 0.015789447047631255, 'epoch17': 0.01435769199312199, 'epoch18': 0.015415082129999064, 'epoch19': 0.015038761592935771, 'epoch20': 0.013831589278881439, 'epoch21': 0.013939220378291792, 'epoch22': 0.01308200883481186, 'epoch23': 0.013676967800944113, 'epoch24': 0.011988305488135665}",0.9772,0.9836,0.9877,0.9889,0.9936,0.9946,0.9944,0.9937,0.9953,0.9956,0.9962,0.9957,0.9963,0.9964,0.9962,0.9966,0.9965,0.996,0.996,0.9965,0.9964,0.9968,0.9966,0.9969,0.9965,,,,,,,
